Start_Aired,Genres,count
1994-06-21,Boys Love,1
1994-06-21, Romance,1
1994-06-21, Drama,1
1994-06-22,Drama,2
1994-06-22, Sci-Fi,1
1994-06-22, Fantasy,1
1994-06-23,Action,1
1994-06-23, Sci-Fi,1
1994-06-23, Adventure,1
1994-07-06,Boys Love,1
1994-07-08, Hentai,3
1994-07-08,Comedy,2
1994-07-08, Sci-Fi,2
1994-07-08, Romance,2
1994-07-08, Adventure,1
1994-07-08,Drama,1
1994-07-08,Action,1
1994-07-08, Supernatural,1
1994-07-08, Sports,1
1994-07-08, Comedy,1
1994-07-08,Girls Love,1
1994-07-09, Adventure,1
1994-07-09, Comedy,1
1994-07-09, Fantasy,1
1994-07-09,Comedy,1
1994-07-09,Action,1
1994-07-09, Sci-Fi,1
1994-07-16,Fantasy,1
1994-07-16,Drama,1
1994-07-16,Comedy,1
1994-07-16,Action,1
1994-07-16, Romance,1
1994-07-16, Fantasy,1
1994-07-16, Drama,1
1994-07-16, Adventure,1
1994-07-20,Drama,1
1994-07-20,Comedy,1
1994-07-20, Slice of Life,1
1994-07-20, Fantasy,1
1994-07-21,Drama,2
1994-07-21,Action,2
1994-07-21, Drama,2
1994-07-21, Adventure,2
1994-07-21, Sci-Fi,1
1994-07-21, Hentai,1
1994-07-21, Fantasy,1
1994-07-21, Slice of Life,1
1994-07-21,Boys Love,1
1994-07-21,Unknown,1
1994-07-21,Sci-Fi,1
1994-07-21,Fantasy,1
1994-07-22,Action,1
1994-07-22, Supernatural,1
1994-07-22, Hentai,1
1994-07-23,Action,1
1994-07-23, Sci-Fi,1
1994-07-23, Adventure,1
1994-07-25, Supernatural,1
1994-07-25,Adventure,1
1994-07-25, Comedy,1
1994-07-28,Action,1
1994-07-28, Supernatural,1
1994-07-28, Comedy,1
1994-07-29,Action,1
1994-07-29, Mystery,1
1994-07-29, Comedy,1
1994-07-29, Adventure,1
1994-08-01,Unknown,1
1994-08-05, Hentai,2
1994-08-05,Comedy,1
1994-08-05,Action,1
1994-08-05, Supernatural,1
1994-08-05, Fantasy,1
1994-08-05, Girls Love,1
1994-08-05, Comedy,1
1994-08-05, Adventure,1
1994-08-06,Action,1
1994-08-12,Boys Love,1
1994-08-12, Erotica,1
1994-08-12, Drama,1
1994-08-15,Horror,1
1994-08-20, Comedy,2
1994-08-20,Sports,1
1994-08-20,Comedy,1
1994-08-20,Adventure,1
1994-08-20,Action,1
1994-08-20, Supernatural,1
1994-08-20, Fantasy,1
1994-08-20, Adventure,1
1994-08-21,Comedy,1
1994-08-21,Action,1
1994-08-21, Sports,1
1994-08-25,Action,2
1994-08-25, Sci-Fi,2
1994-08-25, Romance,2
1994-08-25, Comedy,2
1994-08-25, Adventure,1
1994-08-25, Fantasy,1
1994-08-25,Drama,1
1994-08-25, Supernatural,1
1994-08-26,Comedy,1
1994-08-26,Adventure,1
1994-08-26, Romance,1
1994-08-26, Ecchi,1
1994-09-02,Unknown,2
1994-09-03, Romance,1
1994-09-03,Adventure,1
1994-09-03, Fantasy,1
1994-09-03, Comedy,1
1994-09-05,Unknown,1
1994-09-09,Action,1
1994-09-15,Comedy,1
1994-09-15, Slice of Life,1
1994-09-18,Adventure,1
1994-09-21, Supernatural,1
1994-09-21, Drama,1
1994-09-21, Adventure,1
1994-09-21,Comedy,1
1994-09-21,Action,1
1994-09-23, Slice of Life,1
1994-09-23,Drama,1
1994-09-24,Action,1
1994-09-24, Comedy,1
1994-09-25,Action,1
1994-09-25, Sci-Fi,1
1994-09-25, Comedy,1
1994-10-01,Action,3
1994-10-01, Sci-Fi,3
1994-10-01, Comedy,2
1994-10-01,Unknown,2
1994-10-01, Adventure,2
1994-10-01,Adventure,1
1994-10-01, Drama,1
1994-10-03,Comedy,1
1994-10-03, Slice of Life,1
1994-10-05, Mystery,1
1994-10-05, Horror,1
1994-10-05, Ecchi,1
1994-10-05, Drama,1
1994-10-05, Comedy,1
1994-10-05, Adventure,1
1994-10-05, Sci-Fi,1
1994-10-05, Romance,1
1994-10-05,Action,1
1994-10-07,Comedy,2
1994-10-07, Romance,1
1994-10-07,Action,1
1994-10-07, Sci-Fi,1
1994-10-08,Horror,1
1994-10-08, Sci-Fi,1
1994-10-08, Mystery,1
1994-10-13,Adventure,1
1994-10-13, Fantasy,1
1994-10-13, Comedy,1
1994-10-16, Comedy,1
1994-10-16,Action,1
1994-10-16, Sci-Fi,1
1994-10-16, Romance,1
1994-10-16, Drama,1
1994-10-16, Adventure,1
1994-10-17,Adventure,1
1994-10-17, Romance,1
1994-10-17, Fantasy,1
1994-10-17, Drama,1
1994-10-17, Comedy,1
1994-10-21, Hentai,3
1994-10-21,Action,2
1994-10-21, Romance,2
1994-10-21,Supernatural,1
1994-10-21,Slice of Life,1
1994-10-21,Romance,1
1994-10-21,Horror,1
1994-10-21,Hentai,1
1994-10-21,Comedy,1
1994-10-21, Supernatural,1
1994-10-21, Sports,1
1994-10-21, Slice of Life,1
1994-10-21, Drama,1
1994-10-21, Comedy,1
1994-10-24, Comedy,1
1994-10-24,Action,1
1994-10-24, Ecchi,1
1994-10-28,Hentai,1
1994-11-05,Action,1
1994-11-05, Hentai,1
1994-11-11,Hentai,1
1994-11-11,Adventure,1
1994-11-11, Sci-Fi,1
1994-11-13,Comedy,1
1994-11-17,Action,1
1994-11-17, Sci-Fi,1
1994-11-21, Adventure,1
1994-11-21, Sci-Fi,1
1994-11-21,Unknown,1
1994-11-21,Sports,1
1994-11-21,Action,1
1994-11-25,Boys Love,1
1994-11-25, Romance,1
1994-11-25, Comedy,1
1994-12-01,Unknown,1
1994-12-01,Romance,1
1994-12-01,Drama,1
1994-12-01, Slice of Life,1
1994-12-04, Comedy,1
1994-12-04,Adventure,1
1994-12-04,Action,1
1994-12-04, Sports,1
1994-12-04, Romance,1
1994-12-04, Fantasy,1
1994-12-04, Drama,1
1994-12-06,Horror,1
1994-12-07,Adventure,1
1994-12-07, Comedy,1
1994-12-09,Drama,1
1994-12-15,Boys Love,1
1994-12-15, Hentai,1
1994-12-16, Drama,2
1994-12-16,Comedy,1
1994-12-16,Action,1
1994-12-16, Sci-Fi,1
1994-12-16, Romance,1
1994-12-17,Fantasy,1
1994-12-17,Action,1
1994-12-17, Hentai,1
1994-12-17, Drama,1
1994-12-22, Supernatural,1
1994-12-22,Unknown,1
1994-12-22,Fantasy,1
1994-12-22, Horror,1
1994-12-22, Hentai,1
1994-12-23,Hentai,1
1995-01-01,Unknown,7
1995-01-01,Drama,5
1995-01-01,Avant Garde,3
1995-01-01,Comedy,3
1995-01-01,Fantasy,3
1995-01-01,Slice of Life,2
1995-01-01,Adventure,1
1995-01-01,Action,1
1995-01-01, Sci-Fi,1
1995-01-01, Horror,1
1995-01-01, Fantasy,1
1995-01-01, Avant Garde,1
1995-01-01,Sci-Fi,1
1995-01-07,Unknown,1
1995-01-08,Comedy,1
1995-01-08,Action,1
1995-01-08, Slice of Life,1
1995-01-08, Fantasy,1
1995-01-08, Adventure,1
1995-01-09, Drama,1
1995-01-09,Action,1
1995-01-09, Horror,1
1995-01-09, Fantasy,1
1995-01-09, Ecchi,1
1995-01-09, Comedy,1
1995-01-10,Adventure,1
1995-01-14,Adventure,1
1995-01-15,Adventure,1
1995-01-15, Slice of Life,1
1995-01-15, Drama,1
1995-01-21,Drama,1
1995-01-21,Comedy,1
1995-01-25,Slice of Life,1
1995-01-27,Action,1
1995-01-27, Sci-Fi,1
1995-01-27, Adventure,1
1995-02-01,Unknown,1
1995-02-01,Drama,1
1995-02-01, Sci-Fi,1
1995-02-01, Romance,1
1995-02-04,Unknown,1
1995-02-04,Action,1
1995-02-04, Sci-Fi,1
1995-02-04, Fantasy,1
1995-02-04, Adventure,1
1995-02-19,Horror,1
1995-02-21,Comedy,1
1995-02-21, Sci-Fi,1
1995-02-21, Drama,1
1995-02-25,Action,2
1995-02-25, Sci-Fi,1
1995-02-25, Romance,1
1995-02-25, Hentai,1
1995-02-25, Fantasy,1
1995-02-25, Adventure,1
1995-03-03, Slice of Life,1
1995-03-03,Comedy,1
1995-03-04, Fantasy,3
1995-03-04, Sci-Fi,2
1995-03-04, Comedy,2
1995-03-04, Adventure,1
1995-03-04,Sports,1
1995-03-04,Romance,1
1995-03-04,Drama,1
1995-03-04,Comedy,1
1995-03-04,Adventure,1
1995-03-04,Action,1
1995-03-04, Romance,1
1995-03-18,Drama,1
1995-03-18, Slice of Life,1
1995-03-21,Unknown,1
1995-03-24,Drama,1
1995-03-25,Comedy,1
1995-03-29,Action,1
1995-04-01,Action,1
1995-04-01, Supernatural,1
1995-04-01, Romance,1
1995-04-01, Fantasy,1
1995-04-01, Adventure,1
1995-04-01,Unknown,1
1995-04-02, Sci-Fi,2
1995-04-02, Drama,1
1995-04-02, Fantasy,1
1995-04-02, Romance,1
1995-04-02,Comedy,1
1995-04-02,Adventure,1
1995-04-04,Unknown,1
1995-04-04,Comedy,1
1995-04-04,Adventure,1
1995-04-04,Action,1
1995-04-04, Slice of Life,1
1995-04-04, Romance,1
1995-04-04, Fantasy,1
1995-04-04, Comedy,1
1995-04-05,Fantasy,2
1995-04-05,Adventure,1
1995-04-05, Romance,1
1995-04-05, Mystery,1
1995-04-05, Comedy,1
1995-04-06, Fantasy,1
1995-04-06, Ecchi,1
1995-04-06, Drama,1
1995-04-06, Comedy,1
1995-04-06,Adventure,1
1995-04-06, Romance,1
1995-04-06,Comedy,1
1995-04-07,Action,3
1995-04-07, Fantasy,3
1995-04-07, Comedy,3
1995-04-07, Drama,2
1995-04-07,Fantasy,1
1995-04-07,Comedy,1
1995-04-07,Boys Love,1
1995-04-07,Adventure,1
1995-04-07, Sci-Fi,1
1995-04-07, Romance,1
1995-04-08, Comedy,1
1995-04-08,Romance,1
1995-04-08,Action,1
1995-04-08, Romance,1
1995-04-08, Adventure,1
1995-04-10,Adventure,2
1995-04-10, Drama,2
1995-04-10,Action,1
1995-04-10, Slice of Life,1
1995-04-10, Romance,1
1995-04-10, Mystery,1
1995-04-10, Fantasy,1
1995-04-10, Adventure,1
1995-04-13,Drama,1
1995-04-15,Comedy,1
1995-04-15, Sci-Fi,1
1995-04-19,Comedy,1
1995-04-20,Comedy,1
1995-04-21,Unknown,2
1995-04-21,Action,1
1995-04-21, Supernatural,1
1995-04-21, Sci-Fi,1
1995-04-21, Horror,1
1995-04-22, Mystery,1
1995-04-22,Action,1
1995-04-22, Comedy,1
1995-04-22, Adventure,1
1995-04-25,Hentai,1
1995-04-26,Comedy,2
1995-04-26,Action,1
1995-04-26, Fantasy,1
1995-04-26, Drama,1
1995-05-01,Adventure,1
1995-05-01, Fantasy,1
1995-05-01, Comedy,1
1995-05-05,Adventure,1
1995-05-12, Hentai,1
1995-05-12,Horror,1
1995-05-24, Comedy,1
1995-05-24,Action,1
1995-05-24, Sci-Fi,1
1995-05-26,Adventure,1
1995-05-26, Romance,1
1995-05-26, Fantasy,1
1995-05-26, Comedy,1
1995-06-01,Comedy,2
1995-06-01, Sci-Fi,1
1995-06-01,Action,1
1995-06-01, Sports,1
1995-06-01, Romance,1
1995-06-01, Hentai,1
1995-06-01, Comedy,1
1995-06-01, Adventure,1
1995-06-02,Unknown,1
1995-06-03,Sports,1
1995-06-07,Adventure,1
1995-06-07, Fantasy,1
1995-06-07, Ecchi,1
1995-06-09,Unknown,1
1995-06-15,Action,1
1995-06-15, Supernatural,1
1995-06-15, Romance,1
1995-06-15, Hentai,1
1995-06-15, Horror,1
1995-06-15, Fantasy,1
1995-06-15, Comedy,1
1995-06-16,Drama,1
1995-06-16, Romance,1
1995-06-16, Hentai,1
1995-06-21,Unknown,1
1995-06-21,Comedy,1
1995-06-21, Girls Love,1
1995-06-21, Fantasy,1
1995-06-21, Ecchi,1
1995-06-25,Action,2
1995-06-25, Comedy,2
1995-06-25, Sci-Fi,1
1995-06-25, Fantasy,1
1995-06-25, Adventure,1
1995-06-29,Romance,1
1995-06-29,Drama,1
1995-06-29, Sci-Fi,1
1995-06-30,Hentai,1
1995-07-07,Drama,1
1995-07-07, Fantasy,1
1995-07-12,Adventure,1
1995-07-14, Drama,1
1995-07-14,Boys Love,1
1995-07-14, Hentai,1
1995-07-15,Action,2
1995-07-15, Comedy,2
1995-07-15, Adventure,2
1995-07-15,Sports,1
1995-07-15,Drama,1
1995-07-15, Slice of Life,1
1995-07-15, Sci-Fi,1
1995-07-15, Romance,1
1995-07-15, Fantasy,1
1995-07-21,Unknown,1
1995-07-21,Hentai,1
1995-07-22,Drama,1
1995-07-22, Sports,1
1995-07-25,Fantasy,1
1995-07-25,Action,1
1995-07-25, Romance,1
1995-07-25, Horror,1
1995-07-25, Hentai,1
1995-07-25, Fantasy,1
1995-07-25, Adventure,1
1995-07-29, Fantasy,4
1995-07-29,Comedy,2
1995-07-29,Adventure,1
1995-07-29,Action,1
1995-07-29, Supernatural,1
1995-07-29, Adventure,1
1995-07-29, Comedy,1
1995-08-01,Sports,1
1995-08-01,Mystery,1
1995-08-01,Adventure,1
1995-08-02,Horror,1
1995-08-03,Slice of Life,1
1995-08-04, Adventure,1
1995-08-04,Action,1
1995-08-04, Mystery,1
1995-08-04, Comedy,1
1995-08-05,Unknown,1
1995-08-12,Comedy,1
1995-08-12, Mystery,1
1995-08-19,Drama,1
1995-08-19,Comedy,1
1995-08-19, Slice of Life,1
1995-08-23,Comedy,1
1995-08-23, Sci-Fi,1
1995-08-25, Fantasy,1
1995-08-25,Comedy,1
1995-08-25,Hentai,1
1995-09-01,Avant Garde,1
1995-09-01, Horror,1
1995-09-01, Fantasy,1
1995-09-01, Comedy,1
1995-09-02,Comedy,1
1995-09-02, Slice of Life,1
1995-09-10,Comedy,1
1995-09-10, Slice of Life,1
1995-09-10, Romance,1
1995-09-10, Drama,1
1995-09-21,Action,2
1995-09-21, Comedy,2
1995-09-21, Adventure,2
1995-09-21, Supernatural,1
1995-09-21, Sci-Fi,1
1995-09-21, Romance,1
1995-09-22,Adventure,1
1995-09-22, Comedy,1
1995-09-25, Sci-Fi,2
1995-09-25, Comedy,1
1995-09-25,Comedy,1
1995-09-25,Adventure,1
1995-09-30, Adventure,1
1995-09-30, Comedy,1
1995-09-30,Action,1
1995-09-30, Sci-Fi,1
1995-09-30, Drama,1
1995-10-01,Unknown,1
1995-10-01,Adventure,1
1995-10-02,Unknown,1
1995-10-03, Fantasy,2
1995-10-03, Supernatural,1
1995-10-03,Comedy,1
1995-10-03,Adventure,1
1995-10-03, Sci-Fi,1
1995-10-03, Ecchi,1
1995-10-03, Comedy,1
1995-10-04,Action,1
1995-10-04, Sci-Fi,1
1995-10-04, Drama,1
1995-10-04, Avant Garde,1
1995-10-05,Slice of Life,1
1995-10-05,Adventure,1
1995-10-05, Slice of Life,1
1995-10-05,Supernatural,1
1995-10-06, Comedy,1
1995-10-06, Fantasy,1
1995-10-06, Romance,1
1995-10-06,Adventure,1
1995-10-07,Action,1
1995-10-07, Sci-Fi,1
1995-10-07, Romance,1
1995-10-07, Adventure,1
1995-10-09,Action,1
1995-10-09, Comedy,1
1995-10-09, Adventure,1
1995-10-10,Drama,1
1995-10-10, Slice of Life,1
1995-10-12, Romance,1
1995-10-12,Adventure,1
1995-10-20,Comedy,1
1995-10-21,Comedy,2
1995-10-21,Horror,1
1995-10-25,Adventure,1
1995-10-25, Fantasy,1
1995-10-25, Drama,1
1995-10-27, Comedy,2
1995-10-27,Adventure,2
1995-10-27,Horror,1
1995-10-27,Hentai,1
1995-10-27, Hentai,1
1995-10-27, Fantasy,1
1995-10-27, Ecchi,1
1995-11-01, Comedy,2
1995-11-01,Adventure,1
1995-11-01,Action,1
1995-11-01, Romance,1
1995-11-11,Unknown,1
1995-11-17,Horror,1
1995-11-17, Hentai,1
1995-11-18,Action,1
1995-11-18, Sci-Fi,1
1995-11-22,Action,1
1995-11-22, Sci-Fi,1
1995-11-22, Fantasy,1
1995-11-22, Adventure,1
1995-12-01,Unknown,2
1995-12-06,Comedy,1
1995-12-06, Fantasy,1
1995-12-08,Unknown,1
1995-12-08,Action,1
1995-12-08, Horror,1
1995-12-16,Action,2
1995-12-16, Drama,1
1995-12-16, Comedy,1
1995-12-16, Adventure,1
1995-12-16, Supernatural,1
1995-12-16, Sports,1
1995-12-16,Comedy,1
1995-12-18,Action,3
1995-12-18, Drama,2
1995-12-18, Sci-Fi,1
1995-12-18, Fantasy,1
1995-12-18, Comedy,1
1995-12-18, Adventure,1
1995-12-19,Unknown,1
1995-12-21,Action,3
1995-12-21, Sci-Fi,3
1995-12-21, Adventure,2
1995-12-21, Fantasy,1
1995-12-21, Drama,1
1995-12-21, Comedy,1
1995-12-22,Hentai,1
1995-12-22,Girls Love,1
1995-12-22, Hentai,1
1995-12-23,Drama,2
1995-12-23,Comedy,2
1995-12-23, Romance,2
1995-12-23,Sports,1
1995-12-23, Slice of Life,1
1995-12-23, Sci-Fi,1
1995-12-23, Horror,1
1995-12-24,Action,1
1995-12-24, Adventure,1
1995-12-25,Comedy,1
1995-12-25, Fantasy,1
1996-01-01,Drama,8
1996-01-01,Unknown,7
1996-01-01,Fantasy,6
1996-01-01,Sports,3
1996-01-01,Slice of Life,1
1996-01-01,Comedy,1
1996-01-01,Avant Garde,1
1996-01-01,Adventure,1
1996-01-01, Slice of Life,1
1996-01-01, Sci-Fi,1
1996-01-01, Fantasy,1
1996-01-05,Action,1
1996-01-05, Mystery,1
1996-01-05, Comedy,1
1996-01-07,Adventure,1
1996-01-07, Supernatural,1
1996-01-08,Adventure,2
1996-01-08, Mystery,1
1996-01-08, Comedy,1
1996-01-08,Comedy,1
1996-01-10, Adventure,1
1996-01-10, Comedy,1
1996-01-10,Action,1
1996-01-10, Romance,1
1996-01-13,Unknown,2
1996-01-13,Supernatural,1
1996-01-14,Adventure,1
1996-01-14, Slice of Life,1
1996-01-19,Action,1
1996-01-19,Fantasy,1
1996-01-19, Sci-Fi,1
1996-01-19, Romance,1
1996-01-19, Hentai,1
1996-01-19, Adventure,1
1996-01-21,Action,1
1996-01-21, Comedy,1
1996-01-25,Adventure,1
1996-01-25, Sci-Fi,1
1996-01-25, Romance,1
1996-01-25, Drama,1
1996-01-26,Action,1
1996-01-26,Adventure,1
1996-01-26, Sci-Fi,1
1996-01-26, Fantasy,1
1996-01-26, Comedy,1
1996-01-26, Adventure,1
1996-02-02,Unknown,1
1996-02-03,Action,1
1996-02-03, Adventure,1
1996-02-07,Action,1
1996-02-07, Sci-Fi,1
1996-02-07, Fantasy,1
1996-02-07, Comedy,1
1996-02-07, Adventure,1
1996-02-16, Romance,1
1996-02-16,Boys Love,1
1996-02-16, Drama,1
1996-02-16, Comedy,1
1996-02-21,Action,2
1996-02-21,Fantasy,1
1996-02-21, Sci-Fi,1
1996-02-21, Drama,1
1996-02-21, Comedy,1
1996-03-01,Action,2
1996-03-01, Sci-Fi,2
1996-03-01, Hentai,1
1996-03-01, Adventure,1
1996-03-01,Comedy,1
1996-03-01,Unknown,1
1996-03-02,Fantasy,2
1996-03-02, Adventure,1
1996-03-02,Comedy,1
1996-03-02,Action,1
1996-03-02, Sci-Fi,1
1996-03-02, Romance,1
1996-03-02, Fantasy,1
1996-03-02, Drama,1
1996-03-02, Comedy,1
1996-03-06, Sci-Fi,2
1996-03-06, Romance,1
1996-03-06,Comedy,1
1996-03-06,Adventure,1
1996-03-06, Ecchi,1
1996-03-06, Comedy,1
1996-03-08,Hentai,1
1996-03-08,Drama,1
1996-03-08, Romance,1
1996-03-08, Hentai,1
1996-03-09, Drama,1
1996-03-09, Comedy,1
1996-03-09, Romance,1
1996-03-09, Fantasy,1
1996-03-09,Adventure,1
1996-03-09,Comedy,1
1996-03-15,Hentai,1
1996-03-19,Comedy,1
1996-03-19, Slice of Life,1
1996-03-20,Drama,1
1996-03-20, Slice of Life,1
1996-03-22,Hentai,2
1996-03-23,Romance,1
1996-03-23,Drama,1
1996-03-23, Slice of Life,1
1996-03-23, Fantasy,1
1996-03-27, Comedy,1
1996-03-27,Adventure,1
1996-03-27, Supernatural,1
1996-04-01,Sports,1
1996-04-01,Drama,1
1996-04-01,Action,1
1996-04-01, Sports,1
1996-04-01, Sci-Fi,1
1996-04-01, Mystery,1
1996-04-01, Comedy,1
1996-04-01,Unknown,1
1996-04-02, Fantasy,1
1996-04-02, Romance,1
1996-04-02,Adventure,1
1996-04-03,Comedy,1
1996-04-03,Action,1
1996-04-03, Fantasy,1
1996-04-03, Comedy,1
1996-04-04, Romance,2
1996-04-04,Unknown,1
1996-04-04,Drama,1
1996-04-04,Adventure,1
1996-04-04, Slice of Life,1
1996-04-04, Fantasy,1
1996-04-05,Adventure,3
1996-04-05, Drama,2
1996-04-05, Comedy,1
1996-04-05,Comedy,1
1996-04-05, Sci-Fi,1
1996-04-05, Romance,1
1996-04-05, Fantasy,1
1996-04-06,Adventure,2
1996-04-06, Sci-Fi,1
1996-04-06, Fantasy,1
1996-04-10,Comedy,1
1996-04-10, Sci-Fi,1
1996-04-10, Ecchi,1
1996-04-13,Adventure,1
1996-04-13, Supernatural,1
1996-04-13, Romance,1
1996-04-13, Horror,1
1996-04-13, Comedy,1
1996-04-19,Adventure,1
1996-04-19, Ecchi,1
1996-04-20,Action,4
1996-04-20, Comedy,4
1996-04-20,Adventure,3
1996-04-20, Fantasy,3
1996-04-20, Sci-Fi,2
1996-04-20, Romance,2
1996-04-20, Adventure,2
1996-04-20, Mystery,1
1996-04-20, Ecchi,1
1996-04-25,Action,1
1996-04-25, Sci-Fi,1
1996-04-25, Drama,1
1996-04-25, Adventure,1
1996-04-26, Comedy,1
1996-04-26, Supernatural,1
1996-04-26, Slice of Life,1
1996-04-26,Adventure,1
1996-04-26,Hentai,1
1996-05-01,Action,2
1996-05-01, Suspense,1
1996-05-01, Drama,1
1996-05-03,Hentai,1
1996-05-13,Sci-Fi,1
1996-05-21,Hentai,1
1996-05-21,Sci-Fi,1
1996-05-21,Action,1
1996-05-21, Sci-Fi,1
1996-05-21, Hentai,1
1996-05-21, Comedy,1
1996-05-21, Adventure,1
1996-05-24,Hentai,1
1996-05-25, Fantasy,2
1996-05-25,Comedy,1
1996-05-25,Adventure,1
1996-05-25, Sci-Fi,1
1996-05-25, Romance,1
1996-05-25, Comedy,1
1996-06-01,Unknown,1
1996-06-07,Unknown,1
1996-06-10,Adventure,1
1996-06-15, Sports,1
1996-06-15,Comedy,1
1996-06-16, Slice of Life,1
1996-06-16,Comedy,1
1996-06-21, Sci-Fi,2
1996-06-21,Hentai,1
1996-06-21,Comedy,1
1996-06-21,Adventure,1
1996-06-21,Action,1
1996-06-21, Romance,1
1996-06-21, Fantasy,1
1996-06-25,Action,1
1996-06-25, Romance,1
1996-06-25, Fantasy,1
1996-06-28,Comedy,1
1996-06-29,Horror,1
1996-06-29,Comedy,1
1996-06-29,Adventure,1
1996-06-29, Comedy,1
1996-07-01,Comedy,1
1996-07-01, Sports,1
1996-07-06, Horror,1
1996-07-06, Fantasy,1
1996-07-06,Action,1
1996-07-06, Supernatural,1
1996-07-11, Drama,1
1996-07-11,Comedy,1
1996-07-12,Fantasy,1
1996-07-12, Slice of Life,1
1996-07-13,Comedy,2
1996-07-13, Fantasy,2
1996-07-19,Action,1
1996-07-19, Sports,1
1996-07-19, Slice of Life,1
1996-07-19, Drama,1
1996-07-19, Comedy,1
1996-07-21,Unknown,1
1996-07-24, Comedy,2
1996-07-24,Unknown,1
1996-07-24,Adventure,1
1996-07-24,Action,1
1996-07-24, Supernatural,1
1996-07-24, Sci-Fi,1
1996-07-24, Mystery,1
1996-07-24, Horror,1
1996-07-24, Fantasy,1
1996-07-24, Ecchi,1
1996-07-24, Drama,1
1996-07-25, Comedy,2
1996-07-25,Comedy,1
1996-07-25,Adventure,1
1996-07-25,Action,1
1996-07-25, Sci-Fi,1
1996-07-25, Supernatural,1
1996-07-25, Fantasy,1
1996-07-26,Hentai,2
1996-07-27,Comedy,1
1996-07-27, Slice of Life,1
1996-07-31,Action,1
1996-07-31, Supernatural,1
1996-07-31, Sci-Fi,1
1996-07-31, Horror,1
1996-07-31, Boys Love,1
1996-08-01,Unknown,1
1996-08-01,Drama,1
1996-08-01,Action,1
1996-08-01, Sci-Fi,1
1996-08-01, Fantasy,1
1996-08-01, Comedy,1
1996-08-02,Action,1
1996-08-02, Comedy,1
1996-08-02, Adventure,1
1996-08-03, Fantasy,2
1996-08-03, Drama,1
1996-08-03, Comedy,1
1996-08-03, Horror,1
1996-08-03,Adventure,1
1996-08-03,Action,1
1996-08-03, Supernatural,1
1996-08-03, Sci-Fi,1
1996-08-05,Unknown,1
1996-08-09,Fantasy,1
1996-08-09, Horror,1
1996-08-20,Drama,1
1996-08-20, Slice of Life,1
1996-08-21,Drama,2
1996-08-21, Slice of Life,2
1996-08-21,Sci-Fi,1
1996-08-21,Mystery,1
1996-08-21, Supernatural,1
1996-08-21, Hentai,1
1996-08-23,Hentai,1
1996-08-24,Fantasy,1
1996-09-01,Adventure,1
1996-09-01, Slice of Life,1
1996-09-01, Drama,1
1996-09-06,Drama,1
1996-09-08, Romance,1
1996-09-08,Drama,1
1996-09-21,Action,3
1996-09-21,Adventure,2
1996-09-21, Sci-Fi,2
1996-09-21, Fantasy,2
1996-09-21, Drama,2
1996-09-21, Comedy,1
1996-09-21,Comedy,1
1996-09-21, Romance,1
1996-09-21, Hentai,1
1996-09-25,Action,1
1996-09-25, Sci-Fi,1
1996-09-27, Hentai,2
1996-09-27, Ecchi,1
1996-09-27,Hentai,1
1996-09-27,Comedy,1
1996-09-27,Adventure,1
1996-09-27,Action,1
1996-09-27, Sci-Fi,1
1996-09-27, Girls Love,1
1996-09-27, Fantasy,1
1996-10-01,Unknown,2
1996-10-01,Action,2
1996-10-01, Sci-Fi,2
1996-10-01, Romance,2
1996-10-01, Comedy,1
1996-10-01, Adventure,1
1996-10-01, Drama,1
1996-10-02, Sci-Fi,2
1996-10-02,Adventure,2
1996-10-02,Action,1
1996-10-02, Fantasy,1
1996-10-02, Drama,1
1996-10-02, Adventure,1
1996-10-04, Fantasy,2
1996-10-04,Adventure,1
1996-10-04,Comedy,1
1996-10-04, Ecchi,1
1996-10-04, Comedy,1
1996-10-05, Comedy,3
1996-10-05,Adventure,2
1996-10-05,Action,1
1996-10-05, Slice of Life,1
1996-10-05, Sci-Fi,1
1996-10-06,Comedy,1
1996-10-06, Fantasy,1
1996-10-14,Unknown,1
1996-10-23, Sci-Fi,1
1996-10-23,Action,1
1996-10-23, Horror,1
1996-10-23, Ecchi,1
1996-10-25, Fantasy,3
1996-10-25,Sci-Fi,1
1996-10-25,Hentai,1
1996-10-25,Fantasy,1
1996-10-25,Comedy,1
1996-10-25,Adventure,1
1996-10-25,Action,1
1996-10-25, Sci-Fi,1
1996-10-25, Romance,1
1996-10-25, Comedy,1
1996-11-01, Drama,1
1996-11-01,Action,1
1996-11-02,Comedy,1
1996-11-02, Slice of Life,1
1996-11-02, Romance,1
1996-11-02, Fantasy,1
1996-11-02, Ecchi,1
1996-11-02, Drama,1
1996-11-08,Mystery,1
1996-11-08, Hentai,1
1996-11-13,Action,1
1996-11-13, Fantasy,1
1996-11-21,Action,2
1996-11-21, Supernatural,2
1996-11-21, Adventure,2
1996-11-21, Comedy,1
1996-11-21,Comedy,1
1996-11-21, Fantasy,1
1996-11-29,Hentai,2
1996-11-29,Action,1
1996-11-29, Ecchi,1
1996-11-30,Drama,1
1996-12-01,Unknown,1
1996-12-02,Unknown,1
1996-12-04, Drama,1
1996-12-04,Boys Love,1
1996-12-04, Sports,1
1996-12-04, Romance,1
1996-12-04, Erotica,1
1996-12-13, Comedy,3
1996-12-13,Action,2
1996-12-13, Romance,2
1996-12-13, Fantasy,2
1996-12-13,Adventure,1
1996-12-13, Sci-Fi,1
1996-12-13, Ecchi,1
