Year,Type,Count
2013-06-28,OVA,1
2013-06-29,Special,1
2013-06-30,Special,1
2013-07-01,ONA,1
2013-07-01,OVA,1
2013-07-01,TV,3
2013-07-02,Music,1
2013-07-02,ONA,1
2013-07-02,OVA,1
2013-07-02,TV,2
2013-07-03,ONA,2
2013-07-03,TV,3
2013-07-04,Music,1
2013-07-04,TV,2
2013-07-05,Music,2
2013-07-05,OVA,1
2013-07-05,TV,8
2013-07-06,Movie,3
2013-07-06,TV,3
2013-07-07,Special,2
2013-07-07,TV,8
2013-07-08,TV,3
2013-07-09,ONA,1
2013-07-09,Special,1
2013-07-09,TV,3
2013-07-11,Special,1
2013-07-12,Movie,1
2013-07-12,ONA,1
2013-07-12,Special,1
2013-07-12,TV,2
2013-07-13,Movie,3
2013-07-13,TV,5
2013-07-15,ONA,3
2013-07-15,TV,1
2013-07-16,ONA,1
2013-07-17,Music,3
2013-07-17,Special,1
2013-07-19,ONA,1
2013-07-19,OVA,1
2013-07-20,Movie,5
2013-07-20,OVA,1
2013-07-20,Special,1
2013-07-22,Special,1
2013-07-24,OVA,2
2013-07-24,Special,1
2013-07-26,OVA,4
2013-07-26,Special,1
2013-07-26,TV,1
2013-07-27,Movie,1
2013-07-27,Music,1
2013-07-29,Special,1
2013-07-29,TV,1
2013-07-30,ONA,1
2013-07-31,ONA,1
2013-08-01,Music,2
2013-08-01,TV,2
2013-08-02,Movie,2
2013-08-02,Music,1
2013-08-02,OVA,2
2013-08-02,Special,2
2013-08-03,ONA,1
2013-08-03,OVA,2
2013-08-03,Special,1
2013-08-04,Music,1
2013-08-04,ONA,1
2013-08-05,ONA,1
2013-08-06,OVA,1
2013-08-08,Music,1
2013-08-08,ONA,1
2013-08-08,OVA,1
2013-08-08,TV,1
2013-08-09,Music,1
2013-08-11,Music,1
2013-08-12,OVA,1
2013-08-13,ONA,1
2013-08-13,TV,1
2013-08-15,OVA,1
2013-08-16,OVA,2
2013-08-16,Special,1
2013-08-17,Music,1
2013-08-18,ONA,1
2013-08-20,OVA,1
2013-08-22,ONA,1
2013-08-23,OVA,1
2013-08-24,Movie,1
2013-08-24,Special,1
2013-08-24,TV,1
2013-08-25,ONA,2
2013-08-26,TV,1
2013-08-27,Special,1
2013-08-28,ONA,1
2013-08-28,OVA,1
2013-08-28,Special,2
2013-08-30,ONA,1
2013-08-30,OVA,4
2013-08-31,Movie,1
2013-08-31,Music,1
2013-09-01,TV,2
2013-09-02,Music,1
2013-09-02,TV,2
2013-09-03,Music,2
2013-09-03,ONA,1
2013-09-04,Special,2
2013-09-05,TV,1
2013-09-06,Special,1
2013-09-07,Movie,1
2013-09-07,Special,1
2013-09-11,Music,1
2013-09-11,Special,1
2013-09-11,TV,1
2013-09-13,Movie,1
2013-09-13,OVA,2
2013-09-14,Movie,2
2013-09-14,TV,1
2013-09-15,Music,1
2013-09-16,ONA,1
2013-09-16,TV,1
2013-09-18,Music,1
2013-09-19,Music,1
2013-09-19,ONA,2
2013-09-19,OVA,1
2013-09-20,ONA,1
2013-09-20,OVA,1
2013-09-22,Music,1
2013-09-22,TV,1
2013-09-25,Music,2
2013-09-25,OVA,1
2013-09-25,Special,4
2013-09-26,Music,1
2013-09-27,OVA,1
2013-09-27,Special,1
2013-09-28,Movie,3
2013-09-28,Special,1
2013-09-30,ONA,1
2013-09-30,TV,1
2013-10-01,Music,3
2013-10-01,ONA,2
2013-10-01,TV,1
2013-10-02,Special,2
2013-10-02,TV,3
2013-10-03,Special,2
2013-10-03,TV,2
2013-10-04,Music,1
2013-10-04,ONA,1
2013-10-04,TV,6
2013-10-05,TV,3
2013-10-06,Special,2
2013-10-06,TV,10
2013-10-07,ONA,1
2013-10-07,TV,5
2013-10-08,TV,3
2013-10-09,Movie,1
2013-10-09,OVA,1
2013-10-09,TV,2
2013-10-10,Special,1
2013-10-10,TV,3
2013-10-11,ONA,2
2013-10-11,TV,3
2013-10-14,ONA,1
2013-10-16,OVA,1
2013-10-17,Special,1
2013-10-17,TV,1
2013-10-18,OVA,1
2013-10-19,ONA,1
2013-10-21,Music,1
2013-10-21,TV,1
2013-10-22,ONA,1
2013-10-23,ONA,1
2013-10-23,Special,1
2013-10-25,ONA,1
2013-10-25,OVA,2
2013-10-25,Special,1
2013-10-26,Movie,3
2013-10-26,Music,1
2013-10-27,OVA,1
2013-10-28,Special,1
2013-10-29,Music,1
2013-10-30,Movie,1
2013-10-30,OVA,1
2013-10-30,Special,1
2013-11-01,ONA,1
2013-11-01,OVA,1
2013-11-01,TV,3
2013-11-02,Music,1
2013-11-03,Music,1
2013-11-04,ONA,1
2013-11-06,Music,1
2013-11-07,ONA,1
2013-11-08,ONA,1
2013-11-09,Movie,4
2013-11-11,Music,1
2013-11-11,Special,1
2013-11-14,Special,1
2013-11-15,ONA,1
2013-11-15,Special,2
2013-11-16,Movie,2
2013-11-16,ONA,1
2013-11-16,Special,1
2013-11-18,ONA,1
2013-11-18,TV,1
2013-11-21,Movie,1
2013-11-22,Music,1
2013-11-22,OVA,2
2013-11-23,Movie,4
2013-11-23,Music,1
2013-11-26,ONA,1
2013-11-27,Music,1
2013-11-27,ONA,1
2013-11-27,OVA,2
2013-11-28,Music,1
2013-11-28,TV,1
2013-11-29,Movie,1
2013-11-29,ONA,1
2013-11-29,OVA,4
2013-11-29,Special,1
2013-11-30,Movie,1
2013-11-30,Music,1
2013-12-01,Music,1
2013-12-01,TV,2
2013-12-03,ONA,1
2013-12-03,Special,1
2013-12-04,Music,1
2013-12-04,OVA,2
2013-12-05,Movie,1
2013-12-05,Special,1
2013-12-06,Music,1
2013-12-06,ONA,1
2013-12-06,OVA,4
2013-12-07,Movie,1
2013-12-07,TV,2
2013-12-09,OVA,1
2013-12-11,ONA,1
2013-12-12,Special,1
2013-12-13,OVA,1
2013-12-14,Movie,1
2013-12-15,ONA,1
2013-12-15,Special,1
2013-12-18,ONA,1
2013-12-18,Special,1
2013-12-19,Music,1
2013-12-19,ONA,4
2013-12-20,ONA,1
2013-12-20,OVA,5
2013-12-20,Special,1
2013-12-20,TV,1
2013-12-21,TV,1
2013-12-23,ONA,1
2013-12-24,ONA,1
2013-12-25,ONA,1
2013-12-25,Special,7
2013-12-26,ONA,1
2013-12-27,Movie,1
2013-12-27,Music,2
2013-12-27,OVA,1
2013-12-28,Movie,2
2013-12-29,ONA,1
2013-12-29,OVA,1
2013-12-30,ONA,1
2013-12-31,ONA,2
2013-12-31,Special,3
2014-01-01,Movie,14
2014-01-01,Music,2
2014-01-01,ONA,8
2014-01-01,OVA,5
2014-01-01,Special,4
2014-01-01,TV,27
2014-01-02,Movie,1
2014-01-02,Special,1
2014-01-03,OVA,1
2014-01-04,Movie,1
2014-01-04,OVA,1
2014-01-04,Special,2
2014-01-04,TV,3
2014-01-05,TV,5
2014-01-06,TV,8
2014-01-07,TV,3
2014-01-08,Special,1
2014-01-08,TV,3
2014-01-09,TV,4
2014-01-10,Movie,1
2014-01-10,TV,8
2014-01-11,Movie,1
2014-01-11,Music,1
2014-01-11,TV,4
2014-01-12,TV,3
2014-01-13,Music,1
2014-01-13,TV,1
2014-01-14,Music,2
2014-01-14,Special,1
2014-01-16,Movie,3
2014-01-16,TV,2
2014-01-17,Movie,1
2014-01-17,Music,1
2014-01-17,OVA,1
2014-01-18,Music,2
2014-01-19,Special,1
2014-01-21,ONA,2
2014-01-22,Special,2
2014-01-24,OVA,1
2014-01-24,Special,1
2014-01-25,Movie,1
2014-01-25,OVA,1
2014-01-28,Music,1
2014-01-28,ONA,2
2014-01-29,Music,1
2014-01-29,Special,6
2014-01-30,OVA,1
2014-01-30,Special,1
2014-01-31,OVA,1
2014-01-31,Special,1
2014-02-01,ONA,1
2014-02-01,OVA,1
2014-02-01,TV,1
2014-02-02,Music,3
2014-02-02,TV,1
2014-02-04,Music,1
2014-02-04,Special,1
2014-02-05,ONA,2
2014-02-05,Special,2
2014-02-06,ONA,1
2014-02-06,TV,1
2014-02-08,Movie,3
2014-02-12,ONA,1
2014-02-13,ONA,2
2014-02-14,Music,1
2014-02-14,ONA,1
2014-02-14,TV,1
2014-02-17,OVA,1
2014-02-19,Special,1
2014-02-20,Movie,1
2014-02-20,Music,1
2014-02-21,OVA,1
2014-02-22,Movie,3
2014-02-22,ONA,1
2014-02-22,TV,1
2014-02-24,TV,1
2014-02-25,ONA,1
2014-02-25,Special,1
2014-02-26,Music,1
2014-02-26,OVA,2
2014-02-26,Special,1
2014-02-26,TV,2
2014-02-27,Special,2
2014-02-28,ONA,2
2014-02-28,OVA,5
2014-02-28,Special,1
2014-02-28,TV,1
2014-03-01,Movie,4
2014-03-02,ONA,3
2014-03-03,Music,1
2014-03-03,TV,1
2014-03-04,OVA,1
2014-03-05,ONA,1
2014-03-06,Music,1
2014-03-07,ONA,1
2014-03-07,OVA,1
2014-03-07,Special,2
2014-03-08,Movie,3
2014-03-09,TV,1
2014-03-10,ONA,1
2014-03-10,OVA,1
2014-03-10,TV,2
2014-03-11,Movie,1
2014-03-11,Music,2
2014-03-12,Music,1
2014-03-12,ONA,1
2014-03-12,OVA,1
2014-03-13,ONA,1
2014-03-14,Movie,1
2014-03-15,Movie,3
2014-03-15,ONA,1
2014-03-16,Special,1
2014-03-17,Special,1
2014-03-19,Special,3
2014-03-19,TV,1
2014-03-20,ONA,2
2014-03-21,Movie,1
2014-03-21,ONA,1
2014-03-21,Special,3
2014-03-21,TV,1
2014-03-22,Special,1
2014-03-22,TV,1
2014-03-25,ONA,1
2014-03-25,OVA,1
2014-03-25,TV,1
2014-03-26,OVA,2
2014-03-26,Special,3
2014-03-27,ONA,1
2014-03-27,OVA,1
2014-03-27,Special,1
2014-03-28,ONA,2
2014-03-28,OVA,4
2014-03-28,Special,3
2014-03-31,Special,1
2014-03-31,TV,2
2014-04-01,Music,3
2014-04-01,ONA,3
2014-04-01,OVA,1
2014-04-01,Special,1
2014-04-01,TV,2
2014-04-02,TV,3
2014-04-03,OVA,1
2014-04-03,Special,1
2014-04-03,TV,2
2014-04-04,Movie,1
2014-04-04,OVA,1
2014-04-04,TV,5
2014-04-05,ONA,1
2014-04-05,Special,1
2014-04-05,TV,11
2014-04-06,Music,1
2014-04-06,TV,14
2014-04-07,TV,6
2014-04-08,TV,3
2014-04-09,Music,1
2014-04-09,ONA,1
2014-04-09,TV,2
2014-04-10,TV,4
2014-04-11,OVA,1
2014-04-11,TV,5
2014-04-12,Movie,1
2014-04-12,TV,1
2014-04-13,Movie,1
2014-04-13,Music,1
2014-04-13,Special,1
2014-04-13,TV,1
2014-04-14,ONA,1
2014-04-15,ONA,2
2014-04-16,Music,1
2014-04-17,TV,1
2014-04-18,Music,2
2014-04-18,OVA,3
2014-04-18,Special,2
2014-04-19,Movie,2
2014-04-19,Music,1
2014-04-20,Music,1
2014-04-21,Music,1
2014-04-22,ONA,1
2014-04-22,TV,1
2014-04-23,ONA,1
2014-04-23,Special,1
2014-04-25,Movie,1
2014-04-25,Music,2
2014-04-25,ONA,3
2014-04-25,OVA,2
2014-04-26,Movie,2
2014-04-26,TV,1
2014-04-27,ONA,1
2014-04-27,TV,1
2014-04-28,ONA,1
2014-04-29,ONA,1
2014-04-29,Special,1
2014-04-29,TV,1
2014-04-30,Movie,1
2014-04-30,Music,1
2014-04-30,ONA,1
2014-05-01,Movie,1
2014-05-01,Music,2
2014-05-01,Special,1
2014-05-02,Music,1
2014-05-02,ONA,1
2014-05-02,OVA,1
2014-05-03,Movie,1
2014-05-03,TV,1
2014-05-06,Special,1
2014-05-06,TV,1
2014-05-07,Special,1
2014-05-07,TV,1
2014-05-08,ONA,1
2014-05-09,ONA,3
2014-05-10,Movie,1
2014-05-10,Music,1
2014-05-11,OVA,1
2014-05-14,OVA,1
2014-05-15,Music,1
2014-05-16,OVA,1
2014-05-16,TV,2
2014-05-17,Special,1
2014-05-18,Music,1
2014-05-19,TV,1
2014-05-20,OVA,1
2014-05-21,ONA,1
2014-05-22,Movie,1
2014-05-23,OVA,1
2014-05-25,ONA,1
2014-05-25,OVA,1
2014-05-26,ONA,1
2014-05-28,Music,2
2014-05-28,Special,3
2014-05-29,Music,1
2014-05-30,Movie,1
2014-05-30,Music,1
2014-05-30,OVA,5
2014-05-30,TV,2
2014-05-31,Movie,2
2014-05-31,TV,1
2014-06-01,Music,1
2014-06-01,TV,1
2014-06-06,ONA,1
2014-06-07,Movie,1
2014-06-07,Special,1
2014-06-08,Movie,1
2014-06-08,ONA,1
2014-06-10,Music,2
2014-06-10,Special,1
2014-06-13,Movie,1
2014-06-13,Music,1
2014-06-13,OVA,1
2014-06-13,Special,1
2014-06-14,ONA,1
2014-06-14,Special,1
2014-06-17,Music,1
2014-06-17,ONA,1
2014-06-18,OVA,1
2014-06-18,Special,1
2014-06-20,Special,2
2014-06-21,Movie,2
2014-06-21,ONA,1
2014-06-23,ONA,1
2014-06-24,ONA,1
2014-06-25,ONA,2
2014-06-25,Special,5
2014-06-26,OVA,1
2014-06-27,ONA,2
2014-06-27,OVA,5
2014-06-28,Movie,1
2014-06-29,ONA,2
2014-06-30,Music,1
2014-06-30,ONA,1
2014-06-30,OVA,1
2014-07-01,OVA,1
2014-07-01,TV,1
2014-07-02,Special,2
2014-07-02,TV,1
2014-07-03,ONA,2
2014-07-03,OVA,1
2014-07-03,TV,3
2014-07-04,ONA,1
2014-07-04,OVA,1
2014-07-04,TV,4
2014-07-05,Movie,2
2014-07-05,ONA,1
2014-07-05,TV,2
2014-07-06,ONA,1
2014-07-06,TV,9
2014-07-07,TV,6
2014-07-08,Movie,1
2014-07-08,ONA,1
2014-07-08,TV,4
2014-07-09,TV,3
2014-07-10,Movie,1
2014-07-10,ONA,1
2014-07-10,TV,2
2014-07-11,ONA,1
2014-07-11,OVA,1
2014-07-11,TV,4
2014-07-12,Movie,3
2014-07-12,TV,3
2014-07-14,OVA,2
2014-07-14,TV,2
2014-07-15,Music,1
2014-07-16,Special,1
2014-07-17,Special,1
2014-07-18,Movie,1
2014-07-18,ONA,1
2014-07-18,OVA,2
2014-07-18,Special,2
2014-07-19,Movie,3
2014-07-19,Music,1
2014-07-19,ONA,1
2014-07-19,TV,1
2014-07-20,ONA,1
2014-07-22,ONA,1
2014-07-23,OVA,1
2014-07-23,Special,2
2014-07-24,ONA,2
2014-07-25,Movie,1
2014-07-25,OVA,4
2014-07-25,Special,3
2014-07-25,TV,2
2014-07-26,ONA,2
2014-07-28,ONA,1
2014-07-28,Special,1
2014-07-30,Special,1
2014-07-30,TV,1
2014-07-31,Movie,1
2014-07-31,ONA,3
2014-08-01,Music,1
2014-08-01,OVA,2
2014-08-01,Special,1
2014-08-01,TV,2
2014-08-02,Music,1
2014-08-02,ONA,1
2014-08-02,OVA,1
2014-08-04,Music,1
2014-08-04,TV,1
2014-08-05,Special,1
2014-08-08,Movie,3
2014-08-08,ONA,2
2014-08-09,Movie,1
2014-08-09,ONA,1
2014-08-10,ONA,1
2014-08-10,TV,1
2014-08-11,Music,1
2014-08-11,Special,1
2014-08-13,ONA,2
2014-08-14,Movie,1
2014-08-14,ONA,1
2014-08-15,ONA,1
2014-08-16,ONA,1
2014-08-16,TV,1
2014-08-18,OVA,1
2014-08-19,ONA,1
2014-08-19,OVA,1
2014-08-20,Special,1
2014-08-21,Movie,3
2014-08-21,Music,2
2014-08-21,TV,1
2014-08-22,OVA,1
2014-08-24,Movie,1
2014-08-25,Movie,1
2014-08-25,OVA,1
2014-08-26,Special,1
2014-08-27,Special,1
2014-08-28,ONA,1
2014-08-29,Music,1
2014-08-29,OVA,4
2014-08-29,Special,1
2014-08-30,Movie,1
2014-08-30,Special,1
2014-08-31,Special,1
2014-09-01,ONA,2
2014-09-01,Special,1
2014-09-01,TV,1
2014-09-03,OVA,1
2014-09-03,Special,1
2014-09-04,TV,1
2014-09-05,TV,1
2014-09-06,Movie,2
2014-09-06,OVA,1
2014-09-08,Special,1
2014-09-09,TV,1
2014-09-10,Special,1
2014-09-11,ONA,1
2014-09-13,Movie,1
2014-09-13,TV,1
2014-09-16,Movie,1
2014-09-16,OVA,1
2014-09-17,ONA,1
2014-09-17,Special,1
2014-09-18,ONA,2
2014-09-18,OVA,1
2014-09-19,Movie,1
2014-09-19,OVA,1
2014-09-20,ONA,1
2014-09-22,OVA,1
2014-09-24,Music,1
2014-09-24,Special,4
2014-09-25,Music,1
2014-09-25,OVA,2
2014-09-25,TV,1
2014-09-26,Movie,1
2014-09-26,OVA,2
2014-09-26,Special,1
2014-09-26,TV,1
2014-09-27,Movie,2
2014-09-27,ONA,1
2014-09-27,OVA,1
2014-09-27,Special,1
2014-09-27,TV,1
2014-09-28,TV,1
2014-09-29,TV,1
2014-09-30,Music,2
2014-09-30,Special,1
2014-10-01,Movie,2
2014-10-01,Music,1
2014-10-01,Special,2
2014-10-02,TV,1
2014-10-03,Movie,1
2014-10-03,Music,1
2014-10-03,OVA,2
2014-10-03,TV,3
2014-10-04,TV,8
2014-10-05,ONA,1
2014-10-05,Special,1
2014-10-05,TV,6
2014-10-06,TV,6
2014-10-07,TV,5
2014-10-08,ONA,1
2014-10-08,Special,2
2014-10-08,TV,3
2014-10-09,Music,1
2014-10-09,Special,1
2014-10-09,TV,4
2014-10-10,ONA,3
2014-10-10,OVA,1
2014-10-10,Special,2
2014-10-10,TV,5
2014-10-11,Movie,1
2014-10-11,Special,3
2014-10-11,TV,1
2014-10-12,TV,1
2014-10-13,TV,1
2014-10-14,Music,1
2014-10-14,ONA,1
2014-10-15,ONA,1
2014-10-15,OVA,1
2014-10-15,Special,2
2014-10-16,Movie,1
2014-10-17,TV,2
2014-10-19,Special,1
2014-10-19,TV,2
2014-10-20,Music,1
2014-10-21,Music,1
2014-10-21,ONA,1
2014-10-22,ONA,3
2014-10-22,OVA,1
2014-10-22,Special,2
2014-10-23,ONA,1
2014-10-24,OVA,1
2014-10-24,Special,1
2014-10-25,Movie,2
2014-10-26,ONA,1
2014-10-26,TV,1
2014-10-27,Music,1
2014-10-28,Music,1
2014-10-29,OVA,2
2014-10-29,Special,2
2014-10-30,ONA,2
2014-10-30,TV,1
2014-10-31,OVA,2
2014-11-02,TV,1
2014-11-03,ONA,1
2014-11-03,Special,1
2014-11-05,Music,1
2014-11-05,Special,1
2014-11-06,ONA,1
2014-11-07,ONA,1
2014-11-07,OVA,1
2014-11-08,ONA,1
2014-11-09,Special,1
2014-11-12,ONA,1
2014-11-14,Movie,1
2014-11-14,Music,1
2014-11-14,ONA,1
2014-11-15,Movie,1
2014-11-15,OVA,2
2014-11-16,Music,1
2014-11-16,ONA,3
2014-11-17,Music,1
2014-11-17,ONA,1
2014-11-17,OVA,1
2014-11-18,Music,1
2014-11-18,ONA,1
2014-11-18,Special,1
2014-11-19,ONA,1
2014-11-20,ONA,1
2014-11-21,OVA,2
2014-11-21,Special,1
2014-11-22,Movie,1
2014-11-22,OVA,1
2014-11-22,Special,1
2014-11-24,ONA,2
2014-11-24,Special,1
2014-11-26,Music,1
2014-11-26,ONA,1
2014-11-26,OVA,1
2014-11-26,TV,1
2014-11-27,Special,1
2014-11-27,TV,1
2014-11-28,ONA,1
2014-11-28,OVA,5
2014-11-29,Movie,1
2014-11-29,ONA,1
2014-11-29,TV,1
2014-12-01,Movie,1
2014-12-01,Music,1
2014-12-01,ONA,2
2014-12-01,TV,1
2014-12-02,Music,1
2014-12-02,ONA,1
2014-12-02,OVA,1
2014-12-03,OVA,1
2014-12-03,TV,1
2014-12-05,OVA,1
2014-12-05,Special,1
2014-12-06,Movie,2
2014-12-08,Music,1
2014-12-08,ONA,1
2014-12-08,OVA,1
2014-12-09,Music,1
2014-12-09,OVA,1
2014-12-09,Special,1
2014-12-10,Movie,1
2014-12-10,Music,1
2014-12-10,Special,2
2014-12-11,Movie,1
2014-12-11,Music,1
2014-12-11,Special,1
2014-12-12,ONA,1
2014-12-12,OVA,2
2014-12-13,Movie,1
2014-12-13,ONA,1
2014-12-14,ONA,1
2014-12-17,OVA,1
2014-12-17,Special,1
2014-12-19,Music,1
2014-12-19,OVA,3
2014-12-19,Special,1
2014-12-20,Movie,1
2014-12-21,OVA,1
2014-12-22,TV,1
2014-12-24,ONA,2
2014-12-24,Special,2
2014-12-25,ONA,1
2014-12-25,Special,4
2014-12-26,ONA,2
2014-12-26,OVA,3
2014-12-26,Special,2
2014-12-27,Special,1
2014-12-28,OVA,1
2014-12-28,Special,1
2014-12-30,Special,1
2014-12-31,ONA,1
2014-12-31,Special,2
2014-12-31,TV,1
2015-01-01,Movie,16
2015-01-01,Music,1
2015-01-01,ONA,9
2015-01-01,OVA,3
2015-01-01,Special,1
2015-01-01,TV,18
2015-01-02,OVA,2
2015-01-03,Special,1
2015-01-03,TV,2
2015-01-04,Special,1
2015-01-04,TV,2
2015-01-05,TV,4
2015-01-06,TV,3
2015-01-07,ONA,1
2015-01-07,OVA,1
2015-01-07,Special,1
2015-01-07,TV,2
2015-01-08,TV,4
2015-01-09,Movie,1
2015-01-09,Music,2
2015-01-09,Special,1
2015-01-09,TV,4
2015-01-10,TV,6
2015-01-11,Special,1
2015-01-11,TV,6
2015-01-12,TV,2
2015-01-13,ONA,1
2015-01-16,TV,3
2015-01-17,Movie,1
2015-01-19,Music,1
2015-01-19,ONA,1
2015-01-20,ONA,1
2015-01-22,Movie,1
2015-01-23,OVA,1
2015-01-23,Special,1
2015-01-24,TV,1
2015-01-25,ONA,1
2015-01-26,Music,1
2015-01-26,TV,1
2015-01-27,TV,1
2015-01-28,OVA,1
2015-01-30,Movie,1
2015-01-30,ONA,1
2015-01-30,OVA,2
2015-01-30,Special,1
2015-01-31,Movie,2
2015-01-31,Music,1
2015-02-01,Music,1
2015-02-01,TV,1
2015-02-02,Music,1
2015-02-03,TV,1
2015-02-04,Special,1
2015-02-05,Movie,1
2015-02-05,Special,1
2015-02-05,TV,1
2015-02-07,Movie,1
2015-02-08,ONA,1
2015-02-10,OVA,1
2015-02-12,TV,2
2015-02-13,Movie,1
2015-02-13,ONA,3
2015-02-15,ONA,1
2015-02-18,ONA,1
2015-02-18,OVA,1
2015-02-18,Special,1
2015-02-20,Movie,1
2015-02-20,OVA,2
2015-02-20,TV,1
2015-02-21,Movie,1
2015-02-23,OVA,1
2015-02-23,Special,1
2015-02-25,Music,1
2015-02-25,Special,3
2015-02-26,OVA,1
2015-02-27,Music,2
2015-02-27,OVA,2
2015-02-28,OVA,1
2015-02-28,Special,2
2015-03-04,ONA,1
2015-03-04,OVA,1
2015-03-04,TV,1
2015-03-05,ONA,1
2015-03-06,Movie,1
2015-03-06,Music,1
2015-03-06,OVA,2
2015-03-06,Special,1
2015-03-07,Movie,3
2015-03-08,Special,2
2015-03-09,Movie,1
2015-03-09,TV,1
2015-03-10,Movie,1
2015-03-10,OVA,2
2015-03-13,Movie,1
2015-03-14,Movie,2
2015-03-14,Special,1
2015-03-15,ONA,1
2015-03-16,ONA,2
2015-03-18,Special,3
2015-03-19,ONA,2
2015-03-20,Music,1
2015-03-20,ONA,1
2015-03-20,Special,1
2015-03-20,TV,2
2015-03-21,ONA,1
2015-03-21,Special,1
2015-03-22,Movie,4
2015-03-22,Special,1
2015-03-22,TV,1
2015-03-23,OVA,1
2015-03-25,OVA,2
2015-03-25,Special,1
2015-03-26,ONA,3
2015-03-26,OVA,1
2015-03-27,Movie,1
2015-03-27,ONA,1
2015-03-27,OVA,4
2015-03-27,Special,1
2015-03-28,ONA,1
2015-03-29,Movie,2
2015-03-29,Special,1
2015-03-30,TV,3
2015-03-31,Movie,1
2015-03-31,Music,1
2015-03-31,ONA,1
2015-03-31,TV,1
2015-04-01,ONA,1
2015-04-01,TV,2
2015-04-02,Special,1
2015-04-02,TV,1
2015-04-03,OVA,1
2015-04-03,Special,2
2015-04-03,TV,6
2015-04-04,Movie,2
2015-04-04,ONA,1
2015-04-04,TV,12
2015-04-05,Special,1
2015-04-05,TV,11
2015-04-06,Music,1
2015-04-06,TV,5
2015-04-07,ONA,1
2015-04-07,Special,1
2015-04-07,TV,4
2015-04-08,Music,1
2015-04-08,ONA,1
2015-04-08,TV,2
2015-04-09,ONA,2
2015-04-09,TV,4
2015-04-10,Movie,1
2015-04-10,ONA,1
2015-04-10,TV,4
2015-04-11,ONA,1
2015-04-11,TV,2
2015-04-12,ONA,1
2015-04-12,Special,1
2015-04-12,TV,2
2015-04-16,ONA,2
2015-04-17,Movie,1
2015-04-17,OVA,1
2015-04-18,Movie,3
2015-04-19,TV,1
2015-04-21,Music,1
2015-04-23,Special,1
2015-04-24,Music,1
2015-04-24,ONA,1
2015-04-24,OVA,6
2015-04-24,Special,2
2015-04-25,Movie,1
2015-04-25,Music,2
2015-04-26,ONA,1
2015-04-27,Music,1
2015-04-27,ONA,1
2015-04-29,TV,1
2015-04-30,Movie,1
2015-05-01,OVA,2
2015-05-01,TV,1
2015-05-02,Movie,1
2015-05-04,ONA,1
2015-05-07,Music,1
2015-05-09,Movie,1
2015-05-10,Music,1
2015-05-11,ONA,1
2015-05-11,Special,1
2015-05-12,Music,2
2015-05-13,Special,1
2015-05-14,ONA,1
2015-05-14,Special,1
2015-05-15,ONA,1
2015-05-15,OVA,1
2015-05-16,Movie,1
2015-05-17,TV,1
2015-05-18,ONA,1
2015-05-19,Music,1
2015-05-20,Music,1
2015-05-20,ONA,1
2015-05-20,Special,1
2015-05-21,Music,1
2015-05-22,ONA,1
2015-05-22,OVA,3
2015-05-23,Movie,3
2015-05-26,Special,1
2015-05-27,Music,1
2015-05-27,Special,2
2015-05-27,TV,1
2015-05-28,ONA,1
2015-05-29,Movie,1
2015-05-29,OVA,2
2015-05-29,Special,1
2015-05-30,Movie,1
2015-05-30,ONA,1
2015-05-31,ONA,1
2015-05-31,OVA,1
2015-06-01,Special,1
2015-06-01,TV,1
2015-06-02,Music,1
2015-06-02,Special,1
2015-06-03,OVA,1
2015-06-05,Movie,1
2015-06-06,Movie,1
2015-06-07,Music,1
2015-06-08,TV,1
2015-06-10,TV,1
2015-06-12,Movie,1
2015-06-12,ONA,2
2015-06-13,Movie,2
2015-06-13,Special,1
2015-06-14,Special,1
2015-06-15,ONA,1
2015-06-17,OVA,1
2015-06-17,Special,1
2015-06-19,OVA,2
2015-06-20,Movie,1
2015-06-20,ONA,2
2015-06-20,Special,1
2015-06-22,OVA,1
2015-06-23,OVA,1
2015-06-24,ONA,3
2015-06-24,Special,3
2015-06-25,ONA,1
2015-06-26,ONA,1
2015-06-26,OVA,4
2015-06-26,Special,3
2015-06-27,Movie,1
2015-06-27,ONA,1
2015-06-27,Special,1
2015-06-28,ONA,1
2015-06-29,ONA,1
2015-07-01,Music,1
2015-07-01,ONA,2
2015-07-01,Special,1
2015-07-02,ONA,1
2015-07-02,Special,1
2015-07-02,TV,3
2015-07-03,Movie,2
2015-07-03,Music,2
2015-07-03,ONA,1
2015-07-03,OVA,2
2015-07-03,TV,8
2015-07-04,Movie,4
2015-07-04,ONA,1
2015-07-04,TV,7
2015-07-05,ONA,1
2015-07-05,Special,1
2015-07-05,TV,7
2015-07-06,Music,1
2015-07-06,TV,1
2015-07-07,Music,1
2015-07-07,TV,10
2015-07-08,ONA,1
2015-07-08,TV,3
2015-07-09,Music,2
2015-07-09,ONA,1
2015-07-09,TV,5
2015-07-10,Movie,2
2015-07-10,ONA,1
2015-07-10,OVA,2
2015-07-10,TV,2
2015-07-11,Movie,1
2015-07-11,TV,1
2015-07-12,ONA,1
2015-07-12,TV,2
2015-07-14,TV,1
2015-07-15,Music,2
2015-07-15,ONA,2
2015-07-16,ONA,1
2015-07-16,TV,1
2015-07-18,Movie,4
2015-07-18,Music,1
2015-07-18,TV,1
2015-07-20,ONA,2
2015-07-20,TV,1
2015-07-22,Music,4
2015-07-22,Special,1
2015-07-23,Movie,2
2015-07-23,Music,2
